account_age_months,avg_order_value,total_orders,days_since_last_purchase,discount_usage_rate,return_rate,customer_support_tickets,loyalty_member,browsing_frequency_per_week,cart_abandonment_rate,product_review_score_avg,engagement_score,satisfaction_score,price_sensitivity_index,churned,Orders_per_Month,total_customer_spend,inactivity_risk_score,frustration_index,discount_hunter
49,101.48,13,21,0.706,0.084,0,0,4.3,0.732,4.87,5.82,9.59,7.3,0,1.2653061224489797,1319.24,3.9622641509433962,0.0,5.1537999999999995
23,96.04,18,9,0.217,0.0592,1,0,1.0,0.373,4.64,5.48,8.78,3.9,0,1.7826086956521738,1728.72,4.5,0.00605316973415133,0.8462999999999999
53,32.08,1,29,0.124,0.0896,0,0,2.1,0.941,5.0,4.28,9.7,3.7,0,1.0188679245283019,32.08,9.35483870967742,0.0,0.45880000000000004
50,123.66,38,88,0.156,0.1576,1,0,0.1,0.744,3.21,1.9,7.02,3.4,1,1.76,4699.08,80.0,0.019650872817955113,0.5304
21,97.15,11,17,0.353,0.2488,3,1,3.9,0.771,2.77,5.82,4.94,4.9,0,1.5238095238095237,1068.65,3.4693877551020407,0.12565656565656563,1.7297
35,226.65,1,44,0.118,0.0496,1,0,3.1,0.459,3.92,3.87,8.09,2.5,0,1.0285714285714285,226.65,10.731707317073171,0.005456545654565457,0.295
47,34.44,36,45,0.257,0.2864,1,0,3.3,0.873,3.57,5.05,6.95,4.6,0,1.7659574468085106,1239.84,10.465116279069768,0.0360251572327044,1.1822
29,64.85,15,11,0.033,0.1112,1,0,2.7,0.593,2.48,5.85,6.44,2.8,0,1.5172413793103448,972.7499999999999,2.972972972972973,0.014946236559139783,0.0924
35,117.62,27,6,0.371,0.0016,0,1,2.2,0.902,5.0,6.33,9.99,4.9,0,1.7714285714285714,3175.7400000000002,1.875,0.0,1.8179
2,21.52,1,12,0.289,0.0,1,0,2.4,0.638,3.51,5.23,7.84,4.9,0,1.5,21.52,3.5294117647058822,0.0,1.4161
33,135.73,17,3,0.069,0.1032,1,0,0.3,0.926,3.43,5.52,7.42,2.7,0,1.5151515151515151,2307.41,2.3076923076923075,0.012256532066508313,0.18630000000000002
26,99.16,1,57,0.221,0.2296,2,0,1.5,0.824,4.16,2.68,7.06,4.0,1,1.0384615384615385,99.16,22.8,0.05697270471464021,0.884
44,74.9,1,3,0.109,0.0696,0,0,4.6,0.813,4.44,6.42,9.21,3.3,0,1.0227272727272727,74.9,0.5357142857142857,0.0,0.35969999999999996
32,68.83,1,31,0.165,0.0056,1,0,3.8,0.653,5.0,4.75,9.31,3.7,0,1.03125,68.83,6.458333333333334,0.0005431619786614937,0.6105
18,31.08,5,28,0.072,0.1024,1,0,6.6,0.988,4.24,5.97,8.23,3.3,0,1.2777777777777777,155.39999999999998,3.68421052631579,0.011094257854821234,0.23759999999999998
34,124.59,9,38,0.26,0.2296,5,0,1.9,0.73,2.84,4.03,3.74,4.1,1,1.2647058823529411,1121.31,13.10344827586207,0.2421940928270042,1.0659999999999998
30,29.56,16,5,0.114,0.068,1,0,5.5,0.47,4.43,7.12,8.54,3.6,0,1.5333333333333332,472.96,0.7692307692307693,0.0071278825995807135,0.41040000000000004
44,36.12,12,11,0.011,0.0544,0,0,6.3,0.806,5.0,6.95,9.82,2.9,0,1.2727272727272727,433.43999999999994,1.5068493150684932,0.0,0.0319
23,63.06,1,19,0.091,0.0816,0,0,3.1,0.539,5.0,5.12,9.73,3.3,0,1.0434782608695652,63.06,4.634146341463415,0.0,0.30029999999999996
48,191.98,25,7,0.168,0.0088,0,1,2.7,0.344,4.85,6.38,9.82,3.0,0,1.5208333333333335,4799.5,1.8918918918918919,0.0,0.504
55,77.11,14,44,0.134,0.1936,2,0,5.3,0.618,4.04,5.03,7.06,3.5,0,1.2545454545454544,1079.54,6.984126984126984,0.048039702233250624,0.46900000000000003
20,100.06,1,36,0.272,0.0712,0,0,5.4,0.824,4.23,5.03,8.99,4.3,0,1.05,100.06,5.625,0.0,1.1696
46,19.54,12,36,0.34,0.044,2,0,2.7,0.282,3.69,4.5,7.21,5.3,0,1.2608695652173914,234.48,9.72972972972973,0.010718635809987819,1.802
58,146.52,44,29,0.31,0.0536,1,1,3.0,0.942,4.23,6.02,8.38,4.3,0,1.7586206896551724,6446.88,7.25,0.005714285714285714,1.333
23,95.36,6,24,0.534,0.0528,1,0,6.6,0.889,3.78,6.2,7.94,6.2,0,1.2608695652173914,572.16,3.1578947368421053,0.005906040268456375,3.3108000000000004
40,25.24,11,26,0.619,0.1184,3,1,3.6,0.858,2.22,5.27,4.83,7.2,0,1.275,277.64,5.6521739130434785,0.060926243567753,4.4568
8,34.95,3,31,0.282,0.0424,2,0,1.4,0.421,4.89,4.02,8.42,4.8,1,1.375,104.85000000000001,12.916666666666668,0.009002123142250532,1.3536
14,51.52,1,55,0.304,0.0208,0,0,4.0,0.273,4.27,3.62,9.2,4.8,0,1.0714285714285714,51.52,11.0,0.0,1.4591999999999998
60,62.63,1,3,0.357,0.0328,1,0,4.4,0.509,3.21,6.35,7.43,5.1,0,1.0166666666666666,62.63,0.5555555555555555,0.003890865954922895,1.8206999999999998
23,31.44,12,23,0.111,0.128,0,1,2.8,0.715,3.68,5.18,8.25,3.6,0,1.5217391304347827,377.28000000000003,6.052631578947369,0.0,0.3996
46,67.04,1,47,0.155,0.0256,1,0,3.5,0.279,3.93,3.85,8.18,3.7,0,1.0217391304347827,67.04,10.444444444444445,0.002788671023965142,0.5735
14,206.34,8,96,0.341,0.028,1,0,1.1,0.755,5.0,1.0,9.24,4.1,1,1.5714285714285714,1650.72,45.714285714285715,0.002734375,1.3981
2,93.48,1,10,0.469,0.2672,2,0,3.8,0.657,3.75,5.8,6.53,5.7,0,1.5,93.48,2.0833333333333335,0.07096945551128818,2.6733
58,52.0,1,57,0.031,0.0936,2,0,1.7,0.6,4.34,2.75,7.69,2.9,1,1.0172413793103448,52.0,21.11111111111111,0.021542002301495968,0.0899
4,44.79,2,16,0.217,0.0536,0,0,4.1,0.921,4.95,5.63,9.77,4.3,0,1.5,89.58,3.1372549019607847,0.0,0.9330999999999999
24,171.16,7,16,0.176,0.0592,0,0,4.0,0.829,3.08,5.77,7.88,3.2,0,1.2916666666666667,1198.12,3.2,0.0,0.5632
51,63.16,13,2,0.168,0.0584,0,1,0.9,0.43,4.71,5.63,9.52,3.8,0,1.2549019607843137,821.0799999999999,1.0526315789473684,0.0,0.6384
36,127.01,10,28,0.021,0.0224,1,0,5.3,0.593,4.14,5.7,8.4,2.4,0,1.2777777777777777,1270.1000000000001,4.444444444444445,0.0023829787234042553,0.0504
9,167.92,1,5,0.373,0.0544,0,0,0.4,0.289,4.85,4.92,9.67,4.6,0,1.1111111111111112,167.92,3.5714285714285716,0.0,1.7157999999999998
16,210.18,1,25,0.202,0.024,0,0,2.8,0.708,4.95,4.72,9.87,3.2,0,1.0625,210.18,6.578947368421053,0.0,0.6464000000000001
32,323.53,1,52,0.11,0.1696,3,0,2.9,0.592,2.59,3.4,5.02,1.8,1,1.03125,323.53,13.333333333333334,0.08451827242524917,0.198
32,33.32,1,1,0.287,0.0328,0,0,0.0,0.742,5.0,4.98,9.89,4.8,0,1.03125,33.32,1.0,0.0,1.3776
27,81.63,1,27,0.631,0.0504,0,0,4.7,0.615,5.0,5.25,9.83,6.9,0,1.037037037037037,81.63,4.7368421052631575,0.0,4.3539
15,51.26,4,15,0.341,0.0296,1,0,4.3,0.877,3.29,5.82,7.52,5.1,0,1.2666666666666666,205.04,2.8301886792452833,0.0034741784037558687,1.7391
49,212.7,1,38,0.375,0.024,0,0,3.1,0.399,2.28,4.17,7.2,4.3,0,1.0204081632653061,212.7,9.26829268292683,0.0,1.6124999999999998
4,58.83,1,26,0.387,0.0384,0,0,2.3,0.672,4.11,4.5,8.98,5.4,0,1.25,58.83,7.878787878787879,0.0,2.0898000000000003
36,44.68,1,86,0.402,0.0608,0,0,2.2,0.465,4.55,1.47,9.35,5.5,1,1.0277777777777777,44.68,26.875,0.0,2.2110000000000003
58,39.33,1,53,0.367,0.12,2,0,2.7,0.273,2.49,3.28,5.76,5.3,1,1.0172413793103448,39.33,14.324324324324323,0.03550295857988166,1.9450999999999998
25,57.44,13,0,0.244,0.0096,0,0,4.8,0.602,4.33,7.03,9.3,4.4,0,1.52,746.72,0.0,0.0,1.0736
15,35.21,1,0,0.054,0.0904,1,0,6.2,0.817,3.62,7.1,7.65,3.2,0,1.0666666666666667,35.21,0.0,0.010450867052023121,0.1728
60,155.65,16,9,0.057,0.0984,2,0,4.5,0.738,2.55,6.58,5.89,2.5,0,1.2666666666666666,2490.4,1.6363636363636365,0.02856313497822932,0.14250000000000002
12,176.65,1,34,0.513,0.0072,2,0,4.0,0.603,4.62,4.67,8.26,5.5,0,1.0833333333333333,176.65,6.8,0.0015550755939524837,2.8215
7,59.3,1,13,0.401,0.08,4,0,1.1,0.776,2.28,4.75,4.35,5.5,0,1.1428571428571428,59.3,6.19047619047619,0.059813084112149535,2.2055000000000002
36,111.05,1,37,0.286,0.0152,1,0,1.1,0.896,3.29,3.55,7.57,4.3,0,1.0277777777777777,111.05,17.619047619047617,0.0017736289381563594,1.2297999999999998
24,48.78,1,16,0.177,0.0128,0,1,5.0,0.554,5.0,5.9,9.96,3.9,0,1.0416666666666667,48.78,2.6666666666666665,0.0,0.6902999999999999
6,33.93,5,34,0.062,0.0432,1,0,3.0,0.935,3.63,4.47,7.82,3.2,0,1.8333333333333335,169.65,8.5,0.004897959183673469,0.19840000000000002
48,35.85,25,39,0.235,0.0224,0,0,0.9,0.659,2.9,4.18,7.83,4.4,0,1.5208333333333335,896.25,20.526315789473685,0.0,1.034
41,159.93,1,7,0.463,0.0576,0,0,2.7,0.81,2.58,5.58,7.39,5.3,0,1.024390243902439,159.93,1.8918918918918919,0.0,2.4539
60,61.47,1,30,0.298,0.048,1,0,4.4,0.636,4.36,5.0,8.53,4.7,0,1.0166666666666666,61.47,5.555555555555555,0.00503672612801679,1.4006
45,53.52,12,16,0.263,0.1184,1,0,7.4,0.713,3.26,7.07,7.2,4.5,0,1.2666666666666666,642.24,1.9047619047619047,0.014439024390243905,1.1835
31,68.12,16,25,0.285,0.0448,0,1,2.8,0.76,2.42,5.22,7.27,4.6,0,1.5161290322580645,1089.92,6.578947368421053,0.0,1.3109999999999997
21,118.17,6,14,0.168,0.0712,0,0,4.5,0.59,4.68,6.0,9.44,3.5,0,1.2857142857142856,709.02,2.5454545454545454,0.0,0.5880000000000001
60,122.15,31,84,0.208,0.0344,1,1,5.2,0.301,2.91,3.57,7.13,3.7,0,1.5166666666666666,3786.65,13.548387096774194,0.004231242312423124,0.7696
11,34.95,6,11,0.06,0.0544,0,0,1.6,0.371,5.0,5.18,9.82,3.2,0,1.5454545454545454,209.70000000000002,4.230769230769231,0.0,0.192
16,154.81,1,38,0.082,0.1032,1,1,2.0,0.787,4.05,3.8,8.04,2.6,0,1.0625,154.81,12.666666666666666,0.011415929203539824,0.21320000000000003
14,100.71,8,7,0.475,0.1312,0,1,4.7,0.635,5.0,6.48,9.56,5.7,0,1.5714285714285714,805.68,1.2280701754385965,0.0,2.7075
25,65.3,19,42,0.423,0.0032,0,0,2.3,0.484,3.4,4.3,8.39,5.6,0,1.76,1240.7,12.727272727272728,0.0,2.3688
14,38.8,11,34,0.289,0.0224,1,0,0.8,0.776,4.81,3.93,9.07,4.8,0,1.7857142857142856,426.79999999999995,18.88888888888889,0.002224428997020854,1.3871999999999998
38,34.43,20,29,0.093,0.1296,0,0,1.0,0.204,3.68,4.55,8.25,3.4,0,1.526315789473684,688.6,14.5,0.0,0.3162
18,45.73,5,17,0.18,0.0408,2,0,5.8,0.391,2.29,6.25,5.82,4.0,0,1.2777777777777777,228.64999999999998,2.5,0.011964809384164223,0.72
14,71.68,4,24,0.307,0.068,0,0,4.8,0.507,3.84,5.53,8.61,4.7,0,1.2857142857142856,286.72,4.137931034482759,0.0,1.4429
24,50.78,1,37,0.187,0.0672,0,0,0.5,0.371,5.0,3.35,9.78,4.0,0,1.0416666666666667,50.78,24.666666666666668,0.0,0.748
51,102.84,26,20,0.195,0.1984,2,1,2.9,0.509,3.74,5.83,6.75,3.7,0,1.5098039215686274,2673.84,5.128205128205129,0.051199999999999996,0.7215
8,91.03,1,0,0.117,0.0264,0,0,2.7,0.824,3.19,5.93,8.1,3.3,0,1.125,91.03,0.0,0.0,0.3861
45,44.18,57,6,0.467,0.1544,1,1,3.7,0.934,4.39,7.6,8.21,6.0,0,2.2666666666666666,2518.2599999999998,1.276595744680851,0.016764386536373507,2.802
25,23.59,13,35,0.193,0.2112,0,0,0.0,0.74,4.44,3.68,8.74,4.2,0,1.52,306.67,35.0,0.0,0.8106000000000001
34,39.37,1,6,0.064,0.0336,0,0,1.0,0.854,2.94,5.07,7.83,3.2,0,1.0294117647058822,39.37,3.0,0.0,0.2048
45,29.63,1,8,0.197,0.0392,0,1,3.8,0.651,3.68,5.9,8.55,4.2,0,1.0222222222222221,29.63,1.6666666666666667,0.0,0.8274
44,162.4,23,25,0.231,0.084,1,1,1.7,0.557,4.09,5.08,8.14,3.6,0,1.5227272727272727,3735.2000000000003,9.25925925925926,0.009190371991247264,0.8316
28,113.52,15,5,0.624,0.024,0,0,0.0,0.374,4.1,5.25,9.02,6.7,0,1.5357142857142856,1702.8,5.0,0.0,4.1808000000000005
24,76.08,13,17,0.276,0.0464,0,1,3.3,0.468,3.88,5.68,8.73,4.5,0,1.5416666666666665,989.04,3.9534883720930236,0.0,1.242
18,58.54,1,58,0.241,0.0456,0,0,3.5,0.323,4.71,3.3,9.56,4.3,1,1.0555555555555556,58.54,12.88888888888889,0.0,1.0363
57,124.59,1,102,0.209,0.2088,0,0,6.2,0.545,4.92,2.1,9.22,3.7,1,1.0175438596491229,124.59,14.166666666666666,0.0,0.7733
34,93.79,1,19,0.698,0.0312,0,0,7.1,0.898,3.11,6.45,8.01,7.3,0,1.0294117647058822,93.79,2.345679012345679,0.0,5.0954
42,105.46,11,75,0.26,0.0792,0,0,5.4,0.664,4.53,3.42,9.27,4.2,1,1.2619047619047619,1160.06,11.71875,0.0,1.092
3,129.5,1,34,0.129,0.0032,0,0,0.0,0.707,3.11,3.33,8.1,3.1,0,1.3333333333333333,129.5,34.0,0.0,0.39990000000000003
12,122.83,1,93,0.174,0.1568,1,0,0.0,0.559,3.15,1.0,6.96,3.5,1,1.0833333333333333,122.83,93.0,0.01969849246231156,0.609
36,93.27,1,22,0.222,0.1696,2,0,5.1,0.799,5.0,5.63,8.1,4.0,0,1.0277777777777777,93.27,3.6065573770491803,0.03727472527472528,0.888
5,126.83,2,7,0.178,0.0112,0,0,5.2,0.335,4.07,6.45,9.03,3.5,0,1.4,253.66,1.129032258064516,0.0,0.623
19,84.42,15,28,0.43,0.0232,0,0,0.0,0.545,3.71,4.1,8.63,5.5,0,1.7894736842105263,1266.3,28.0,0.0,2.3649999999999998
12,142.06,1,0,0.309,0.0064,0,0,6.0,0.181,5.0,7.03,9.98,4.3,0,1.0833333333333333,142.06,0.0,0.0,1.3287
27,107.7,7,77,0.103,0.0248,2,0,6.3,0.569,3.75,3.48,7.33,3.1,1,1.2592592592592593,753.9,10.547945205479452,0.00595438175270108,0.3193
17,18.51,5,12,0.355,0.1408,2,0,2.0,0.438,3.56,5.23,6.76,5.4,0,1.2941176470588236,92.55000000000001,4.0,0.03628865979381444,1.917
43,134.61,11,4,0.395,0.0576,2,0,4.7,0.595,3.4,6.73,6.87,5.0,0,1.255813953488372,1480.71,0.7017543859649122,0.014637865311308767,1.975
28,38.74,1,14,0.144,0.0128,0,0,2.7,0.524,4.84,5.23,9.8,3.8,0,1.0357142857142858,38.74,3.7837837837837838,0.0,0.5471999999999999
40,41.31,11,40,0.479,0.056,0,0,3.7,0.477,3.96,4.6,8.77,6.1,0,1.275,454.41,8.51063829787234,0.0,2.9218999999999995
22,48.0,6,39,0.235,0.1104,1,0,2.3,0.393,3.77,4.02,7.74,4.4,0,1.2727272727272727,288.0,11.818181818181818,0.01263157894736842,1.034
10,26.54,1,14,0.255,0.0488,1,0,4.7,0.651,3.26,5.9,7.43,4.6,0,1.1,26.54,2.456140350877193,0.005788849347568209,1.1729999999999998
41,106.43,11,36,0.214,0.0968,2,0,5.0,0.87,2.48,5.23,5.82,3.9,0,1.2682926829268293,1170.73,6.0,0.028387096774193547,0.8346
6,54.1,2,27,0.505,0.0624,2,0,5.2,0.515,3.91,5.45,7.37,6.2,0,1.3333333333333333,108.2,4.354838709677419,0.014910394265232973,3.1310000000000002
17,208.26,5,21,0.382,0.1135999999999999,1,0,2.5,0.631,3.73,4.95,7.68,4.4,0,1.2941176470588236,1041.3,6.0,0.013087557603686625,1.6808
12,93.61,10,9,0.196,0.0592,0,0,3.1,0.82,2.99,5.92,7.79,3.8,0,1.8333333333333335,936.1,2.1951219512195124,0.0,0.7448
6,36.56,2,12,0.235,0.0856,0,0,1.2,0.792,4.84,4.87,9.55,4.4,0,1.3333333333333333,73.12,5.454545454545454,0.0,1.034
43,112.99,22,20,0.334,0.0848,0,0,2.3,0.602,4.32,5.5,9.04,4.7,0,1.5116279069767442,2485.7799999999997,6.0606060606060606,0.0,1.5698
22,114.27,6,22,0.609,0.1256,1,0,3.7,0.831,2.59,5.33,6.5,6.6,0,1.2727272727272727,685.62,4.680851063829787,0.016746666666666667,4.0194
50,78.21,26,38,0.081,0.1512,1,1,4.7,0.428,4.37,5.53,8.2,3.1,0,1.52,2033.4599999999998,6.666666666666666,0.016434782608695655,0.2511
16,90.58,9,25,0.545,0.1808,0,0,4.1,0.546,5.0,5.42,9.4,6.3,0,1.5625,815.22,4.901960784313726,0.0,3.4335
4,100.66,2,15,0.348,0.0304,0,0,3.1,0.628,2.72,5.35,7.62,4.8,0,1.5,201.32,3.658536585365854,0.0,1.6703999999999999
25,74.48,1,19,0.53,0.1152,3,0,2.7,0.321,3.46,4.98,6.08,6.3,0,1.04,74.48,5.135135135135135,0.0488135593220339,3.339
33,58.42,9,30,0.189,0.048,1,0,3.8,0.85,3.22,5.07,7.39,4.0,0,1.2727272727272727,525.78,6.25,0.0057210965435041715,0.756
57,64.54,43,39,0.264,0.0192,2,1,0.9,0.838,3.88,4.78,7.48,4.5,0,1.7543859649122808,2775.2200000000003,20.526315789473685,0.004528301886792452,1.1880000000000002
1,121.81,1,47,0.131,0.0168,0,0,3.2,0.788,4.94,3.75,9.88,3.2,0,2.0,121.81,11.19047619047619,0.0,0.4192
15,74.32,1,22,0.26,0.0192,1,1,4.7,0.405,3.14,5.5,7.41,4.4,0,1.0666666666666667,74.32,3.8596491228070176,0.0022829964328180733,1.1440000000000001
17,22.08,5,22,0.387,0.1344,0,0,5.3,0.856,3.38,5.83,7.93,5.6,0,1.2941176470588236,110.39999999999999,3.492063492063492,0.0,2.1672
43,30.78,54,31,0.273,0.064,2,0,6.8,0.543,4.59,7.38,8.04,4.7,0,2.255813953488372,1662.1200000000001,3.9743589743589745,0.014159292035398232,1.2831000000000001
58,44.13,30,16,0.125,0.2056,2,1,0.1,0.831,4.16,5.23,7.14,3.6,0,1.5172413793103448,1323.9,14.545454545454545,0.05051597051597052,0.45
19,79.43,1,2,0.337,0.0416,0,0,3.9,0.654,4.49,6.23,9.35,4.9,0,1.0526315789473684,79.43,0.4081632653061224,0.0,1.6513000000000002
54,24.66,14,0,0.202,0.0256,1,1,0.6,0.813,3.04,5.67,7.29,4.3,0,1.2592592592592593,345.24,0.0,0.0030880579010856457,0.8686
50,92.47,13,44,0.17,0.0528,1,0,1.1,0.762,3.92,3.6,8.08,3.6,0,1.26,1202.11,20.952380952380953,0.005814977973568282,0.6120000000000001
19,69.13,5,8,0.194,0.0264,0,0,0.1,0.712,3.58,4.8,8.49,3.9,0,1.263157894736842,345.65,7.2727272727272725,0.0,0.7566
20,88.74,6,9,0.068,0.1192,1,0,5.0,0.717,3.93,6.42,7.87,2.9,0,1.3,532.4399999999999,1.5,0.01343855693348365,0.19720000000000001
1,53.65,1,100,0.367,0.044,1,0,1.9,0.778,4.31,1.0,8.5,5.2,1,2.0,53.65,34.48275862068966,0.004631578947368421,1.9084
23,61.89,6,6,0.73,0.0016,0,0,3.1,0.459,5.0,5.93,9.99,7.7,0,1.2608695652173914,371.34000000000003,1.4634146341463417,0.0,5.6209999999999996
16,45.25,1,22,0.358,0.1808,0,1,1.8,0.568,4.62,4.53,9.02,5.2,0,1.0625,45.25,7.857142857142858,0.0,1.8616
24,66.14,1,103,0.291,0.0088,0,0,3.4,0.519,2.78,1.17,7.75,4.6,1,1.0416666666666667,66.14,23.409090909090907,0.0,1.3385999999999998
20,86.94,1,36,0.56,0.0112,0,0,4.7,0.877,2.68,4.8,7.64,6.4,0,1.05,86.94,6.315789473684211,0.0,3.5840000000000005
15,52.78,12,54,0.041,0.024,0,1,6.0,0.143,4.56,4.7,9.48,3.0,0,1.8,633.36,7.714285714285714,0.0,0.123
58,144.11,15,3,0.282,0.0104,1,0,5.2,0.133,4.64,7.08,8.94,4.1,0,1.2586206896551724,2161.65,0.48387096774193544,0.0010462776659959758,1.1562
24,26.71,7,3,0.138,0.1184,2,0,2.6,0.741,4.38,5.95,7.65,3.8,0,1.2916666666666667,186.97,0.8333333333333333,0.0273757225433526,0.5244
58,70.85,15,19,0.384,0.0208,0,0,2.6,0.757,5.0,5.42,9.93,5.3,0,1.2586206896551724,1062.75,5.277777777777778,0.0,2.0352
37,22.12,19,2,0.227,0.0504,1,0,0.3,0.425,2.92,5.63,7.09,4.5,0,1.5135135135135136,420.28000000000003,1.5384615384615383,0.006229913473423981,1.0215
41,190.52,1,17,0.467,0.0128,0,0,0.5,0.766,4.57,4.35,9.53,5.1,0,1.024390243902439,190.52,11.333333333333334,0.0,2.3817
33,59.52,1,6,0.067,0.0032,1,0,0.9,0.576,4.08,5.03,8.4,3.1,0,1.0303030303030303,59.52,3.1578947368421053,0.00034042553191489364,0.20770000000000002
32,56.65,1,1,0.112,0.0232,1,0,3.9,0.68,2.98,6.28,7.24,3.4,0,1.03125,56.65,0.2040816326530612,0.002815533980582524,0.38079999999999997
58,54.63,1,55,0.027,0.1232,1,0,2.8,0.464,3.11,3.22,7.03,2.9,1,1.0172413793103448,54.63,14.473684210526317,0.015342465753424656,0.0783
56,162.8,1,25,0.43,0.036,0,0,2.9,0.965,3.31,4.75,8.19,5.0,0,1.0178571428571428,162.8,6.410256410256411,0.0,2.15
31,76.47,8,4,0.125,0.0944,0,0,7.4,0.334,3.67,7.53,8.36,3.4,0,1.2580645161290323,611.76,0.47619047619047616,0.0,0.425
15,135.66,4,7,0.436,0.1072,1,0,0.0,0.953,3.93,4.78,7.91,5.2,0,1.2666666666666666,542.64,7.0,0.012031425364758699,2.2672
1,54.51,1,6,0.314,0.024,0,1,0.0,0.551,4.41,4.73,9.33,4.9,0,2.0,54.51,6.0,0.0,1.5386000000000002
49,70.38,1,3,0.653,0.0016,0,0,4.0,0.389,5.0,6.22,9.99,7.1,0,1.0204081632653061,70.38,0.6,0.0,4.6363
12,281.36,10,2,0.071,0.0016,2,0,4.1,0.887,3.7,6.6,7.36,1.8,0,1.8333333333333335,2813.6000000000004,0.3921568627450981,0.00038277511961722495,0.1278
35,35.88,1,6,0.03,0.0592,0,0,2.7,0.503,5.0,5.63,9.8,3.0,0,1.0285714285714285,35.88,1.6216216216216215,0.0,0.09
37,70.98,19,7,0.512,0.0824,4,1,0.8,0.89,3.82,5.55,5.88,6.2,0,1.5135135135135136,1348.6200000000001,3.888888888888889,0.04790697674418605,3.1744000000000003
48,191.36,13,48,0.143,0.0408,2,0,3.4,0.758,2.66,4.17,6.19,2.9,0,1.2708333333333333,2487.6800000000003,10.909090909090908,0.011349095966620306,0.41469999999999996
30,110.71,23,54,0.121,0.0152,1,1,1.9,0.313,2.44,3.7,6.72,3.2,0,1.7666666666666666,2546.33,18.620689655172413,0.0019689119170984456,0.3872
26,30.41,14,16,0.059,0.1544,2,0,2.4,0.966,3.61,5.47,6.76,3.2,0,1.5384615384615383,425.74,4.705882352941177,0.039793814432989696,0.1888
11,58.14,3,98,0.214,0.0448,1,0,6.3,0.343,3.49,2.3,7.67,4.1,1,1.2727272727272727,174.42000000000002,13.424657534246576,0.00516724336793541,0.8774
60,87.74,31,30,0.208,0.0712,1,1,4.5,0.469,4.65,6.03,8.75,3.9,0,1.5166666666666666,2719.94,5.454545454545454,0.007302564102564102,0.8111999999999999
32,55.54,1,30,0.09,0.0016,1,0,3.8,0.573,3.29,4.8,7.62,3.3,0,1.03125,55.54,6.25,0.00018561484918793502,0.297
2,65.78,1,23,0.172,0.0392,0,1,2.4,0.9,4.27,4.68,9.14,3.8,0,1.5,65.78,6.764705882352941,0.0,0.6536
10,155.38,1,85,0.326,0.1528,0,0,3.3,0.913,4.08,1.88,8.57,4.3,1,1.1,155.38,19.767441860465116,0.0,1.4018
60,86.9,1,62,0.54,0.024,1,0,2.7,0.619,3.99,2.83,8.24,6.3,0,1.0166666666666666,86.9,16.756756756756754,0.0025974025974025974,3.402
46,33.85,12,9,0.127,0.0416,0,0,3.7,0.951,4.15,6.18,9.01,3.7,0,1.2608695652173914,406.20000000000005,1.9148936170212765,0.0,0.46990000000000004
22,193.41,12,5,0.345,0.1064,0,0,2.9,0.272,3.19,6.12,7.84,4.3,0,1.5454545454545454,2320.92,1.2820512820512822,0.0,1.4834999999999998
9,49.61,1,71,0.45,0.0208,3,0,0.0,0.82,4.55,1.48,7.48,5.9,1,1.1111111111111112,49.61,71.0,0.007358490566037735,2.6550000000000002
54,58.81,1,117,0.18,0.0984,1,0,0.0,0.954,2.85,1.0,6.86,3.9,1,1.0185185185185186,58.81,117.0,0.012519083969465649,0.702
55,77.62,1,10,0.484,0.0368,0,0,6.3,0.723,3.65,6.63,8.53,5.9,0,1.018181818181818,77.62,1.36986301369863,0.0,2.8556
57,28.49,15,54,0.479,0.06,1,1,1.1,0.651,5.0,3.17,9.13,6.2,0,1.263157894736842,427.34999999999997,25.71428571428571,0.00592300098716683,2.9697999999999998
59,49.38,30,41,0.243,0.0592,1,1,2.5,0.398,3.84,4.78,7.98,4.4,0,1.5084745762711864,1481.4,11.714285714285714,0.0065924276169265035,1.0692000000000002
30,73.03,16,18,0.073,0.1672,0,0,5.3,0.797,3.65,6.4,8.09,3.1,0,1.5333333333333332,1168.48,2.857142857142857,0.0,0.2263
53,205.32,27,4,0.265,0.016,0,1,2.5,0.337,4.51,6.53,9.46,3.6,0,1.509433962264151,5543.639999999999,1.1428571428571428,0.0,0.9540000000000001
25,55.45,7,12,0.115,0.0744,1,0,5.9,0.556,3.33,6.6,7.42,3.5,0,1.28,388.15000000000003,1.7391304347826086,0.008836104513064132,0.4025
21,49.26,1,18,0.263,0.0992,1,0,4.3,0.283,3.45,5.57,7.45,4.5,0,1.0476190476190477,49.26,3.3962264150943398,0.011739644970414203,1.1835
18,133.28,5,11,0.043,0.0376,0,0,0.6,0.714,5.0,4.82,9.87,2.5,0,1.2777777777777777,666.4,6.875,0.0,0.10749999999999998
20,163.7,6,33,0.388,0.0024,0,1,1.6,0.232,3.87,4.08,8.86,4.7,0,1.3,982.1999999999999,12.692307692307692,0.0,1.8236
51,50.95,13,39,0.229,0.2584,2,0,3.7,0.804,3.53,4.72,6.34,4.3,0,1.2549019607843137,662.35,8.297872340425531,0.07040871934604906,0.9847
40,61.12,21,66,0.532,0.1256,0,0,0.0,0.25,5.0,2.4,9.58,6.4,1,1.525,1283.52,66.0,0.0,3.4048000000000003
16,44.41,1,6,0.447,0.16,2,0,3.6,0.415,4.26,5.93,7.39,5.9,0,1.0625,44.41,1.3043478260869565,0.03814064362336114,2.6373
